Link	Type	Score	CLR_score	ELNET_score	GENIE3_score	LLR_score	MI_score	NARROMI_score	PCOR_score	PEARSON_score	PLSNET_score	SPEARMAN_score	TIGRESS_score	irp_score
binding	1.0	0.17632552404438964	0.5380263002375334	0.13367539832568187	0.12103926300377625	0.1527777777777778	0.2814072216719746	0.3715944579181087	0.5822172086948265	0.4469862456499797	0.22414259252167149	0.7100881184841965	0.010138539042821158	0.25151559843821547
catalysis	1.0	0.17632552404438964	0.5380263002375334	0.13367539832568187	0.12103926300377625	0.1527777777777778	0.2814072216719746	0.3715944579181087	0.5822172086948265	0.4469862456499797	0.22414259252167149	0.7100881184841965	0.010138539042821158	0.25151559843821547
reaction	1.0	0.17632552404438964	0.5380263002375334	0.13367539832568187	0.12103926300377625	0.1527777777777778	0.2814072216719746	0.3715944579181087	0.5822172086948265	0.4469862456499797	0.22414259252167149	0.7100881184841965	0.010138539042821158	0.25151559843821547
catalysis	0.0	0.011097410604192365	0.2560568453186619	0.23305428031325953	0.15983082287917372	0.24971655328798187	0.18474945432699558	0.17183689349870465	0.3736270883630531	0.38791824221515847	0.4235067264301454	0.39305420527883506	0.004785894206549119	0.18196496076133106
regulation	0.0	0.313193588162762	0.38849596549221754	0.1598703753713206	0.06960502061393277	0.9841269841269842	0.7455922842649012	0.2886809019055481	0.10657793517395224	0.8586469365311319	0.03945862438295017	0.8880160930001654	0.08028967254408059	0.4365233995979103
binding	1.0	0.6621454993834772	0.7366760841190743	0.27734269511207116	0.01421915492711397	0.19642857142857145	0.2736831362106518	0.15539781803458624	0.31344433027735713	0.3431280977417558	0.23842060330102002	0.5360166204699652	0.013727959697732996	0.19356708350475182
catalysis	1.0	0.6621454993834772	0.7366760841190743	0.27734269511207116	0.01421915492711397	0.19642857142857145	0.2736831362106518	0.15539781803458624	0.31344433027735713	0.3431280977417558	0.23842060330102002	0.5360166204699652	0.013727959697732996	0.19356708350475182
reaction	1.0	0.6621454993834772	0.7366760841190743	0.27734269511207116	0.01421915492711397	0.19642857142857145	0.2736831362106518	0.15539781803458624	0.31344433027735713	0.3431280977417558	0.23842060330102002	0.5360166204699652	0.013727959697732996	0.19356708350475182
catalysis	0.0	0.0061652281134401965	0.67724064831725	0.0035106670267350806	0.0011752978206370777	0.2698412698412699	0.19225550254106172	0.11386013025998222	0.6579061771494755	0.1657094111089351	0.2983839382314073	0.26794431573721667	0.02204030226700252	0.25043663207246913
catalysis	0.0	0.025893958076448814	0.467940628109761	0.20847961112611396	0.3378168765121637	0.886904761904762	0.9999999999999998	0.8635291028889372	0.5177701136396738	0.9782047032947169	0.17337752929034234	0.9999999999999999	0.13803526448362718	0.8033874886475659
regulation	0.0	0.04562268803945746	0.6270841355960637	0.07885498244666485	0.08728932218796487	0.40476190476190477	0.23267821645531744	0.2574247873548493	0.3798454109846428	0.569888443634282	0.5763988986125674	0.707181863312924	0.0760705289672544	0.36320284826420957
catalysis	0.0	0.05548705302096177	0.6270841355960637	0.07075344315419929	0.08728932218796487	0.40476190476190477	0.23267821645531744	0.2574247873548493	0.3798454109846428	0.569888443634282	0.5763988986125674	0.707181863312924	0.0760705289672544	0.36320284826420957
binding	0.0	0.023427866831072758	0.21152030217186027	0.0667026735079665	0.01514263595874042	0.10515873015873017	0.025422215212041244	0.15262528587289687	0.23734777935297907	0.33516812546136576	0.4223127614532761	0.4301503288929339	0.004534005037783375	0.10749816937960721
catalysis	0.0	0.038224414303329235	0.7653465711449767	0.08938698352687008	0.166588691939199	0.13492063492063494	0.25895170474973267	0.18877340248960775	0.42014614986322785	0.609066873559409	0.3468903817953014	0.48460900008274044	0.20182619647355163	0.5124883241349509
catalysis	0.0	0.3662145499383477	0.3693840020232907	0.24547664056170668	0.0963027901274911	0.1488095238095238	0.11065390298270317	0.18684779067303098	0.5478976457210194	0.4255468596996038	0.7314333112047514	0.5311763093662089	0.02808564231738035	0.3302490937458763
catalysis	0.0	0.04685573366214549	0.5824471904600318	0.04860923575479341	0.0032556267852949876	0.3361678004535147	0.4938613236716544	0.36083881355235226	0.1255363303261121	0.7152205516805014	0.056631676955491025	0.7229671727618733	0.10251889168765742	0.3524494088972031
catalysis	0.0	0.5548705302096177	0.5170829536485956	0.06238185255198488	0.10982129887534506	0.09580498866213152	0.7331803979875626	0.2767007884014119	0.13034167169308675	0.8752222088311062	0.05344223874381436	0.90055255047162	0.0389168765743073	0.3846321035186723
catalysis	0.0	0.21578298397040693	0.18695994214811965	0.15933027275182285	0.5070191164657759	0.20209750566893425	0.4081935614064794	0.47039732774082116	0.19354105652675624	0.8167963512556683	0.07950257177685328	0.7821627296045012	0.00415617128463476	0.29687099753933566
catalysis	0.0	0.15782983970406902	0.5097205647421258	0.14771806643262222	0.654096354171574	0.21230158730158732	0.40910514266362646	0.4116269212398422	0.7011391856862064	0.7674904713840222	0.4026511324208237	0.8713490815819956	0.033123425692695205	0.5967667233318067
binding	1.0	0.6078914919852034	0.19778429331615063	0.0	0.021538907305668688	0.21598639455782315	0.28792514363783545	0.3967409698959628	0.05539771406747782	0.7532013136684795	0.07269740244298596	0.8263615960615588	0.008249370277078085	0.20667251430212608
reaction	1.0	0.6078914919852034	0.19778429331615063	0.0	0.021538907305668688	0.21598639455782315	0.28792514363783545	0.3967409698959628	0.05539771406747782	0.7532013136684795	0.07269740244298596	0.8263615960615588	0.008249370277078085	0.20667251430212608
binding	1.0	0.0036991368680641123	0.3726388057501109	0.4004860923575479	0.16719145741020527	0.1527777777777778	0.07950473071240188	0.16676314382688517	0.37270131234152487	0.3745160366983534	0.27237748448432814	0.6039167218269071	0.03041561712846347	0.1847490562278612
reaction	1.0	0.0036991368680641123	0.3726388057501109	0.4004860923575479	0.16719145741020527	0.1527777777777778	0.07950473071240188	0.16676314382688517	0.37270131234152487	0.3745160366983534	0.27237748448432814	0.6039167218269071	0.03041561712846347	0.1847490562278612
binding	0.0	0.7139334155363748	0.5750784469972815	0.3294625978935997	0.35214717920641375	0.14342403628117917	0.3429795485701164	0.42410410676383975	0.3500049512447009	0.7788683167869358	0.18866308271713927	0.8697705506371008	0.13463476070528968	0.49471772221661603
catalysis	0.0	0.002466091245376084	0.8344676216293845	0.0035106670267350806	0.006329053422852768	0.36904761904761907	0.4358123859073713	0.2707117483875661	0.7144426430666977	0.5922524442971423	0.7098622002778835	0.19047218889624354	0.006360201511335013	0.34947901707975293
catalysis	1.0	0.5548705302096177	0.43693293528392796	0.09856872805833108	0.03408957419228843	0.09580498866213152	0.23075067440776215	0.26489013126768274	0.35827022447456036	0.6738275659470617	0.37033649187357054	0.78610841055767	0.11939546599496222	0.27248946261265095
binding	1.0	0.5548705302096177	0.43693293528392796	0.09856872805833108	0.03408957419228843	0.09580498866213152	0.23075067440776215	0.26489013126768274	0.35827022447456036	0.6738275659470617	0.37033649187357054	0.78610841055767	0.11939546599496222	0.27248946261265095
reaction	1.0	0.5548705302096177	0.43693293528392796	0.09856872805833108	0.03408957419228843	0.09580498866213152	0.23075067440776215	0.26489013126768274	0.35827022447456036	0.6738275659470617	0.37033649187357054	0.78610841055767	0.11939546599496222	0.27248946261265095
catalysis	1.0	0.13563501849568435	0.30352665164449566	0.0037807183364839316	0.09408598003723774	0.08106575963718823	0.18861845569320762	0.3833837409549838	0.20661769663000656	0.4974370659395292	0.33360159470617484	0.7371739512659276	0.000818639798488665	0.13926687211014255
binding	1.0	0.13563501849568435	0.30352665164449566	0.0037807183364839316	0.09408598003723774	0.08106575963718823	0.18861845569320762	0.3833837409549838	0.20661769663000656	0.4974370659395292	0.33360159470617484	0.7371739512659276	0.000818639798488665	0.13926687211014255
reaction	1.0	0.13563501849568435	0.30352665164449566	0.0037807183364839316	0.09408598003723774	0.08106575963718823	0.18861845569320762	0.3833837409549838	0.20661769663000656	0.4974370659395292	0.33360159470617484	0.7371739512659276	0.000818639798488665	0.13926687211014255
binding	0.0	0.13193588162762024	0.4086157615872157	0.018903591682419656	0.0008366963183082782	0.07624716553287983	0.3416365319088233	0.3714845146249885	0.16271370491449255	0.7270315159915036	0.06057865792776257	0.7221785536984942	0.004408060453400504	0.225296974495512
binding	1.0	0.9999999999999999	0.5464600673328783	0.2811234134485551	0.07495571859736479	0.10714285714285715	0.25905144519262663	0.2633542916972253	0.2963788049265367	0.6578812576266592	0.212612425326273	0.7616418273208672	0.04099496221662467	0.2516449709041324
binding	0.0	0.6744759556103576	0.372305827001018	0.0037807183364839316	0.04720418697591348	0.16865079365079366	0.3782296767249877	0.4426087424123086	0.3057876331955409	0.7948052094789017	0.30365333239827635	0.8950270457554196	0.153904282115869	0.3787792931605952
catalysis	0.0	0.048088779284833544	0.5286634970139941	0.07075344315419929	0.34728626664911605	0.3361678004535147	0.6874088128799705	0.613608973324856	0.06488100038005451	0.90127336958978	0.11512410737917553	0.9352802312593081	0.16555415617128463	0.42315663641938406
catalysis	0.0	0.00863131935881628	0.4018252827459817	0.0	0.044989531818396086	0.2746598639455782	0.7110357001199203	0.5287312146316312	0.08394957622096903	0.8563909519576977	0.07204826480574221	0.45382829306635775	0.03161209068010075	0.35139631702464025
binding	1.0	0.24784217016029594	0.41009383137803646	0.28274372130704833	0.02232782818031003	0.1848072562358277	0.17135640043700234	0.20267745584079955	0.16802992314690374	0.5495243224513778	0.18065575875493678	0.6779796872414363	0.00327455919395466	0.06660870780193595
catalysis	1.0	0.10357583230579534	0.2598962682232787	0.0037807183364839316	0.003390002233759867	0.12188208616780047	0.5019426190912486	0.5811167310374932	0.187780672392803	0.741403531237289	0.17771718249868895	0.8547751530696673	0.020403022670025188	0.3630476013051094
catalysis	1.0	0.49445129469790383	0.3827209447445913	0.19929786659465298	0.025977083629674352	0.001984126984126984	0.21227085793017703	0.23833654396669796	0.003470454979447514	0.5353820485394477	0.2926339408337768	0.5288078665397982	0.020403022670025188	0.07972448839658353
binding	1.0	0.49445129469790383	0.3827209447445913	0.19929786659465298	0.025977083629674352	0.001984126984126984	0.21227085793017703	0.23833654396669796	0.003470454979447514	0.5353820485394477	0.2926339408337768	0.5288078665397982	0.020403022670025188	0.07972448839658353
reaction	1.0	0.49445129469790383	0.3827209447445913	0.19929786659465298	0.025977083629674352	0.001984126984126984	0.21227085793017703	0.23833654396669796	0.003470454979447514	0.5353820485394477	0.2926339408337768	0.5288078665397982	0.020403022670025188	0.07972448839658353
regulation	0.0	0.016029593094944505	0.402021003079418	0.0	0.030386537778784785	0.20691609977324268	0.1729916797914265	0.08389581551217172	0.16943429653520986	0.2718687386070896	0.1571156832019537	0.4041039218930994	0.0010075566750629723	0.02722255427821807
catalysis	0.0	0.016029593094944505	0.402021003079418	0.0	0.030386537778784785	0.20691609977324268	0.1729916797914265	0.08389581551217172	0.16943429653520986	0.2718687386070896	0.1571156832019537	0.4041039218930994	0.0010075566750629723	0.02722255427821807
catalysis	0.0	0.6744759556103576	0.3890424573323318	0.109640831758034	0.06642033787769182	0.16865079365079366	0.19544487716848474	0.2684263468053407	0.21451067964200365	0.5884974916765847	0.17117990097461377	0.7095503061393348	0.010957178841309824	0.27299919012836327
catalysis	1.0	0.6214549938347719	0.377868605568879	0.8865784499054818	0.012359817393005885	0.21598639455782312	0.18320695677991455	0.27626472067489727	0.10467258396646485	0.6012236550716342	0.0592370637073634	0.7600632963759721	0.0038413098236775817	0.2273281222104062
binding	1.0	0.6214549938347719	0.377868605568879	0.8865784499054818	0.012359817393005885	0.21598639455782312	0.18320695677991455	0.27626472067489727	0.10467258396646485	0.6012236550716342	0.0592370637073634	0.7600632963759721	0.0038413098236775817	0.2273281222104062
reaction	1.0	0.6214549938347719	0.377868605568879	0.8865784499054818	0.012359817393005885	0.21598639455782312	0.18320695677991455	0.27626472067489727	0.10467258396646485	0.6012236550716342	0.0592370637073634	0.7600632963759721	0.0038413098236775817	0.2273281222104062
binding	1.0	0.016029593094944505	0.433490036691208	0.017013232514177693	0.18030176032835837	0.20691609977324268	0.8197504633291504	0.3306010188168873	0.27875247708568773	0.9122821223579748	0.15964585447062618	0.9603247042032103	0.2819899244332494	0.7597191065020011
catalysis	1.0	0.016029593094944505	0.433490036691208	0.017013232514177693	0.18030176032835837	0.20691609977324268	0.8197504633291504	0.3306010188168873	0.27875247708568773	0.9122821223579748	0.15964585447062618	0.9603247042032103	0.2819899244332494	0.7597191065020011
reaction	1.0	0.016029593094944505	0.433490036691208	0.017013232514177693	0.18030176032835837	0.20691609977324268	0.8197504633291504	0.3306010188168873	0.27875247708568773	0.9122821223579748	0.15964585447062618	0.9603247042032103	0.2819899244332494	0.7597191065020011
reaction	0.0	0.007398273736128225	0.41616624535958524	0.0018903591682419658	0.07266317801381848	0.49886621315192736	0.18952075876962038	0.35702507366833264	0.1726880699999952	0.4617574835414816	0.1882510139381187	0.6590373159026973	0.002644836272040302	0.11459295541048597
reaction	0.0	0.02712700369913687	0.6752567558465095	0.2055090467188766	0.05668004191107375	0.24546485260770975	0.2738617411897875	0.22501388412528198	0.2520250521963797	0.6873615902619806	0.2020288094266164	0.7576948535495616	0.04426952141057934	0.2445061982348421
regulation	1.0	0.5967940813810111	0.38254682990250843	0.0037807183364839316	0.032313909617843015	0.21598639455782312	0.31887715456753235	0.330544759301912	0.05874703484829255	0.7228283794573588	0.007246613099593208	0.7971581271719345	0.022292191435768258	0.1276336999749017
catalysis	1.0	0.5967940813810111	0.38254682990250843	0.0037807183364839316	0.032313909617843015	0.21598639455782312	0.31887715456753235	0.330544759301912	0.05874703484829255	0.7228283794573588	0.007246613099593208	0.7971581271719345	0.022292191435768258	0.1276336999749017
catalysis	0.0	0.6744759556103576	0.28430030616252155	0.39319470699432885	4.820581451906217e-05	0.16865079365079366	0.3964844973197656	0.18093127798571956	0.08007001087552261	0.8414634146341463	0.0007037712332069838	0.8697705506371008	0.08677581863979848	0.20343561520488718
binding	1.0	0.21578298397040693	0.623723846234989	0.15933027275182285	0.12435385739924328	0.20209750566893422	0.7927625551181923	0.4294600577778441	0.3909986233611569	0.8728852498531164	0.29504988801621446	0.9297547265431078	0.017821158690176322	0.4670346019597341
catalysis	0.0	0.011097410604192365	0.31563843591493534	0.24034566567647858	0.05382814235877445	0.24971655328798187	0.2188792421581976	0.2788806751503304	0.099980436041453	0.6053778303379082	0.024490312191884567	0.7505921107066027	0.051889168765743066	0.16540528512397767
catalysis	1.0	0.05548705302096177	0.2808752003273868	0.0018903591682419658	0.054642706932973927	0.3072562358276644	0.2820149425100726	0.368863815371184	0.07015417928092088	0.7241691649467453	0.11526096076551343	0.7695344820453417	0.0037153652392947103	0.2188180014023976
binding	1.0	0.05548705302096177	0.2808752003273868	0.0018903591682419658	0.054642706932973927	0.3072562358276644	0.2820149425100726	0.368863815371184	0.07015417928092088	0.7241691649467453	0.11526096076551343	0.7695344820453417	0.0037153652392947103	0.2188180014023976
reaction	1.0	0.05548705302096177	0.2808752003273868	0.0018903591682419658	0.054642706932973927	0.3072562358276644	0.2820149425100726	0.368863815371184	0.07015417928092088	0.7241691649467453	0.11526096076551343	0.7695344820453417	0.0037153652392947103	0.2188180014023976
catalysis	1.0	0.35018495684340323	0.41429927672440414	0.05671077504725898	0.17155334911535736	0.05158730158730159	0.5450560054184574	0.3993221293300056	0.2681450034331614	0.7557360008436406	0.2575973187598342	0.8445140555187821	0.056108312342569265	0.510682284510752
binding	1.0	0.35018495684340323	0.41429927672440414	0.05671077504725898	0.17155334911535736	0.05158730158730159	0.5450560054184574	0.3993221293300056	0.2681450034331614	0.7557360008436406	0.2575973187598342	0.8445140555187821	0.056108312342569265	0.510682284510752
reaction	1.0	0.35018495684340323	0.41429927672440414	0.05671077504725898	0.17155334911535736	0.05158730158730159	0.5450560054184574	0.3993221293300056	0.2681450034331614	0.7557360008436406	0.2575973187598342	0.8445140555187821	0.056108312342569265	0.510682284510752
catalysis	0.0	0.5745992601726264	0.4485821078571547	0.17013232514177692	0.008284747235012416	0.21598639455782315	0.2756988209751832	0.246514960286205	0.06888710136024258	0.5505280284427304	0.11383919416760607	0.6835038991395002	0.0034634760705289673	0.18926674273767663
catalysis	0.0	0.013563501849568421	0.42001075190922654	0.0	0.060823054019757246	0.23951247165532885	0.5458956807749136	0.45059894918975	0.13019404678588814	0.801358486870848	0.0251146653575868	0.8618778959126262	0.013602015113350125	0.3522889870394663
catalysis	0.0	0.0061652281134401965	1.0	0.0035106670267350806	0.2533989258179157	0.7003968253968254	0.4537146356342448	0.6494288868433622	1.0	0.7409572304493891	0.42823301739453956	0.7584847654310772	0.2573047858942065	0.9999999999999999
reaction	0.0	0.0061652281134401965	1.0	0.0035106670267350806	0.2533989258179157	0.7003968253968254	0.4537146356342448	0.6494288868433622	1.0	0.7409572304493891	0.42823301739453956	0.7584847654310772	0.2573047858942065	0.9999999999999999
binding	1.0	0.15782983970406902	0.6012160078898171	0.14771806643262222	0.10526084551094936	0.15787981859410435	0.7139374511445795	0.579475037720988	0.18834663960261683	0.8636447521053346	0.10931268759555086	0.9187050099288433	0.026511335012594457	0.5152775945001176
binding	1.0	0.6646115906288532	0.3249720081795848	0.34593572778827975	0.2759502968999197	0.15107709750566897	0.43442993697795723	0.4867019678177499	0.23554357057462194	0.8287071212280993	0.1677266697788779	0.8508281792983617	0.002204030226700252	0.362975152724196
catalysis	1.0	0.2589395807644883	0.3249720081795848	0.28274372130704833	0.2759502968999197	0.1848072562358277	0.43442993697795723	0.4867019678177499	0.23554357057462194	0.8287071212280993	0.1677266697788779	0.8508281792983617	0.002204030226700252	0.362975152724196
reaction	1.0	0.2589395807644883	0.3249720081795848	0.28274372130704833	0.2759502968999197	0.1848072562358277	0.43442993697795723	0.4867019678177499	0.23554357057462194	0.8287071212280993	0.1677266697788779	0.8508281792983617	0.002204030226700252	0.362975152724196
catalysis	0.0	0.01726263871763256	0.46597707021911783	0.008911693221712126	0.2243902504165143	0.10856009070294784	0.5030165685112462	0.48837845617564535	0.20456127736879703	0.8298916072854369	0.17317817593229107	0.9194949218103591	0.0006926952141057933	0.31649421316959947
catalysis	0.0	0.01726263871763256	0.5074240281023896	0.034026465028355386	0.09695419550882371	0.12868480725623585	0.6591034030047389	0.5028104903886605	0.20898399907833853	0.8398081471549738	0.07010343809973707	0.8326757198411386	0.004282115869017632	0.4430411844307999
catalysis	1.0	0.009864364981504309	0.47795286698515704	0.05860113421550094	0.01844334643043708	0.2791950113378685	0.2928170644300066	0.1951590607869373	0.07029706986164955	0.4451784449901325	0.10103445858354244	0.5382790522091676	0.0038413098236775817	0.152835456335499
catalysis	1.0	0.6954377311960542	0.3334680499264778	0.0	0.00018667286455449546	0.13492063492063494	0.05405236141297415	0.16112002075049742	0.3247524842474325	0.0	0.17833700980437056	0.09629038763859013	0.011083123425692695	0.09075995973928852
binding	1.0	0.6954377311960542	0.3334680499264778	0.0	0.00018667286455449546	0.13492063492063494	0.05405236141297415	0.16112002075049742	0.3247524842474325	0.0	0.17833700980437056	0.09629038763859013	0.011083123425692695	0.09075995973928852
reaction	1.0	0.6954377311960542	0.3334680499264778	0.0	0.00018667286455449546	0.13492063492063494	0.05405236141297415	0.16112002075049742	0.3247524842474325	0.0	0.17833700980437056	0.09629038763859013	0.011083123425692695	0.09075995973928852
catalysis	0.0	0.011097410604192365	0.3020091836047365	0.24034566567647858	1.0	0.7142857142857143	0.7145034201693732	0.050241825537662474	0.43292667936545015	0.8927032645866918	0.18983506494533697	0.9668508501572065	0.01914357682619647	0.5893200441936343
catalysis	0.0	0.016029593094944505	0.05997684399691425	0.9206049149338373	0.010578519208693555	0.20323129251700683	0.20211125002609487	0.2074417103977073	0.11406850043600564	0.4727492881784904	0.015254540509798478	0.6803468372497105	0.035390428211586895	0.1594877885329421
binding	0.0	0.04069050554870529	0.30112208754799286	0.15365919524709695	0.007934940082456534	0.9781746031746033	0.23636629329721032	0.3086677159405122	0.11105574722787108	0.5967229846788894	0.0371642288696378	0.6921864657454907	0.0044710327455919395	0.1419060704148457
reaction	0.0	0.5684340320591862	0.31163760728079637	0.09289765055360519	0.10216389932181605	0.21598639455782315	0.4250149030778045	0.504490141932137	0.2711594782145577	0.8409286069389418	0.1629618012457365	0.9573796644878371	0.19678841309823675	0.5016443240418028
catalysis	0.0	0.6757090012330456	0.3697118971273593	0.9432892249527409	0.058076746171520845	0.1686507936507937	0.36700307803645865	0.2521770624760784	0.0820536936664215	0.5606931409029966	0.04155539067536197	0.627466697004799	0.0015113350125944584	0.23286526375164618
catalysis	0.0	0.0036991368680641123	0.25556246084004697	0.40048609235754784	0.06477427711493876	0.1312358276643991	0.23297279869363213	0.25602824092086657	0.01808713274796629	0.5674610946232995	0.15733680379153275	0.7640089773291412	0.001574307304785894	0.10901700212947074
catalysis	1.0	0.002466091245376084	0.5204788285248406	0.4004860923575479	0.0019508673477413728	0.6678004535147392	0.20048524885240498	0.24624767110461604	0.15258827177526774	0.5500421820153966	0.2572697327011986	0.6022102018864802	0.04817380352644836	0.12366714016989189
binding	1.0	0.023427866831072758	0.27524760528546577	0.15689981096408318	0.032561111187413	0.22363945578231295	0.14540764846828835	0.25006247291522343	0.18954141144629988	0.5569268895283147	0.16201934477572758	0.8689819315737216	0.009382871536523929	0.26159112608381774
binding	1.0	0.0	0.3681842617975515	0.4004860923575479	0.1465862984363226	0.3871882086167801	0.5411475717841245	0.3889816756659296	0.29797986806000243	0.7454277708311364	0.24273094617780452	0.4853989119642561	0.0493073047858942	0.3497067126197665
reaction	1.0	0.0	0.3681842617975515	0.4004860923575479	0.1465862984363226	0.3871882086167801	0.5411475717841245	0.3889816756659296	0.29797986806000243	0.7454277708311364	0.24273094617780452	0.4853989119642561	0.0493073047858942	0.3497067126197665
binding	0.0	0.023427866831072758	0.4803002400751364	0.0667026735079665	0.13053666726629629	0.16666666666666669	0.6380094591052587	0.5438275178166427	0.1528258488853949	0.8653715783606263	0.022511002742865136	0.9108123552043687	0.10327455919395466	0.3568273731438285
catalysis	0.0	0.22688039457459927	0.43856351442547825	0.1601404266810694	0.0069184275261426	0.19982993197278914	0.4802548716247718	0.26253333206805907	0.03859339441980261	0.5786412118290424	0.04371077763089805	0.5193366808704286	0.04023929471032745	0.14267454286239167
reaction	0.0	0.22688039457459927	0.43856351442547825	0.1601404266810694	0.0069184275261426	0.19982993197278914	0.4802548716247718	0.26253333206805907	0.03859339441980261	0.5786412118290424	0.04371077763089805	0.5193366808704286	0.04023929471032745	0.14267454286239167
catalysis	0.0	0.002466091245376084	0.5725264571950736	0.001890359168241965	0.14738239215849944	0.6678004535147392	0.4666205850356861	0.04312303119940315	0.2120793878030391	0.7674038476024047	0.20105639607361384	0.7640089773291412	0.1488035264483627	0.3136661310646578
reaction	0.0	0.218249075215783	0.4414827975806933	0.1601404266810694	0.09629786456695173	0.20209750566893425	0.6704645353139156	0.5942755830541822	0.17013841999928248	0.8921778725199235	0.11569738298178786	0.8563536840145624	0.08337531486146096	0.4882335742248648
regulation	1.0	0.00863131935881628	0.36201780038305265	0.27221172022684303	0.029749139460236024	0.39115646258503406	0.2401332346753448	0.021375136186436345	0.19521657770379452	0.4963260217839981	0.10740557638971757	0.5974746090517955	0.004219143576826196	0.11673277599675014
catalysis	0.0	0.020961775585696674	0.38157077005783924	0.07156359708344585	0.5850307599834967	0.22363945578231295	0.3352508240184265	0.38473193583794363	0.1416403570102222	0.7410721011163169	0.16726891136536337	0.8421469055105081	0.011649874055415616	0.34394963788646793
binding	1.0	0.6757090012330456	0.312555205207686	0.13988657844990549	0.02803981602930534	0.16865079365079366	0.18551026514720992	0.14509057781911006	0.3128994523400002	0.46248060380542044	0.1708365821644779	0.6014202900049644	0.0020151133501259445	0.11837839376321213
catalysis	1.0	0.6757090012330456	0.312555205207686	0.13988657844990549	0.02803981602930534	0.16865079365079366	0.18551026514720992	0.14509057781911006	0.3128994523400002	0.46248060380542044	0.1708365821644779	0.6014202900049644	0.0020151133501259445	0.11837839376321213
reaction	1.0	0.6757090012330456	0.312555205207686	0.13988657844990549	0.02803981602930534	0.16865079365079366	0.18551026514720992	0.14509057781911006	0.3128994523400002	0.46248060380542044	0.1708365821644779	0.6014202900049644	0.0020151133501259445	0.11837839376321213
catalysis	0.0	0.6744759556103576	0.3722931178884572	0.8922495274102078	0.07794030043669355	0.16865079365079366	0.26707243243744766	0.2769985797296741	0.29025473844103	0.6023930761234729	0.21156716717865276	0.7245457037067682	0.006863979848866498	0.25948235488937355
catalysis	1.0	0.016029593094944505	0.2608774117129723	0.04158790170132325	0.03049382264428309	0.08134920634920637	0.32072583207884603	0.13442354783798524	0.1521626127862899	0.680972144804833	0.24296154952171248	0.8451733927684925	0.027959697732997477	0.24162636714353347
binding	1.0	0.01849568434032059	0.2608774117129723	0.04158790170132325	0.03049382264428309	0.08134920634920637	0.32072583207884603	0.2536494349872727	0.1521626127862899	0.680972144804833	0.24296154952171248	0.8451733927684925	0.027959697732997477	0.24162636714353347
reaction	1.0	0.016029593094944505	0.2608774117129723	0.04158790170132325	0.03049382264428309	0.08134920634920637	0.32072583207884603	0.13442354783798524	0.1521626127862899	0.680972144804833	0.24296154952171248	0.8451733927684925	0.027959697732997477	0.24162636714353347
catalysis	0.0	0.2342786683107275	0.40094199942300623	0.2635700783148798	0.0025468694084320046	0.19982993197278914	0.3749034489317334	0.4012927939469281	0.3523957861120134	0.7576549059190408	0.16211740507617442	0.878453117243091	0.008375314861460956	0.3172782103130555
reaction	1.0	0.2848335388409371	0.5921251796750789	0.16959222252227923	0.2849532980232998	0.1507936507936508	0.6823359675634801	0.4631362352397852	0.7534448853125768	0.8112637279862608	0.4848105779952126	0.8451669286778091	0.0020151133501259445	0.6051138348327602
catalysis	0.0	0.1750924784217016	0.3646994231333809	0.13367539832568187	0.3061199708986714	0.17488662131519278	0.3839589533284314	0.5037768435836362	0.6614612259350743	0.8404540592657318	0.3279916834520399	0.8287287460698328	0.01738035264483627	0.49982534717101224
catalysis	1.0	0.2626387176325524	0.23156892723651787	0.28274372130704833	0.006370520485643649	0.19784580498866214	0.4235489505217817	0.4531152633193837	0.11577673150501792	0.8033828469847392	0.006159609281211315	0.864246338739037	0.023551637279596974	0.23314470827802658
binding	1.0	0.0	0.24173875910766776	0.40048609235754784	0.013094587886467453	0.24518140589569165	0.41970778369777245	0.22651052278871855	0.13696413363788196	0.8481711083324547	0.029715309827122702	0.941594355038888	0.09023929471032745	0.21523438409650153
catalysis	1.0	0.0	0.24173875910766776	0.40048609235754784	0.013094587886467453	0.24518140589569165	0.41970778369777245	0.22651052278871855	0.13696413363788196	0.8481711083324547	0.029715309827122702	0.941594355038888	0.09023929471032745	0.21523438409650153
reaction	1.0	0.0	0.24173875910766776	0.40048609235754784	0.013094587886467453	0.24518140589569165	0.41970778369777245	0.22651052278871855	0.13696413363788196	0.8481711083324547	0.029715309827122702	0.941594355038888	0.09023929471032745	0.21523438409650153
binding	0.0	0.011097410604192365	0.1955182585465605	0.0018903591682419658	0.014399276519088315	0.24603174603174605	0.03190070490978125	0.12244248537817466	0.37211210389267685	0.23967482185630995	0.24154775705812717	0.5240231466159192	0.00207808564231738	0.13411267306801633
reaction	0.0	0.38594327990135635	0.37731957190625254	0.29678638941398855	0.003485373399703555	0.06349206349206349	0.35771793866658624	0.340268617719533	0.03279504959542684	0.6909564771991142	0.07746615028471646	0.8042621628330299	0.01234256926952141	0.192868472188801
catalysis	0.0	0.04069050554870529	0.14680295918976868	0.23197407507426415	0.04661281186365453	0.1111111111111111	0.024601096217053697	0.19935028168167596	0.1844649222905932	0.4547710872414469	0.14162107814563274	0.7348068012576535	0.05226700251889168	0.15023506977057088
catalysis	0.0	0.38594327990135635	0.3589993861498634	0.2967863894139885	0.04096873518059588	0.17261904761904762	0.1743741287208404	0.14464298705940776	0.08875233522805097	0.3115443137136745	0.09378769462194855	0.6675182028793646	0.002392947103274559	0.05849964163826943
